$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
$GNGGA,101051.00,5051.96142,N,00005.26778,W,1,12,0.85,51.8,M,45.4,M,,*63
