09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
09:59:49,50.86605,-0.08775,12
