latitude,longitude,name
50.865966666666665,-0.08755,203
50.865966666666665,-0.08755,204
50.865966666666665,-0.08755,205
50.865966666666665,-0.08755,206
50.865966666666665,-0.08755,207
50.865966666666665,-0.08755,208
50.865966666666665,-0.08755,209
50.865966666666665,-0.08755,210
50.865966666666665,-0.08755,211
50.865966666666665,-0.08755,212
50.865966666666665,-0.08755,213
50.865966666666665,-0.08755,214
50.865966666666665,-0.08755,215
50.865966666666665,-0.08755,216
50.865966666666665,-0.08755,217
50.865966666666665,-0.08755,218
50.865966666666665,-0.08755,219
50.865966666666665,-0.08755,220
50.865966666666665,-0.08755,221
50.865966666666665,-0.08755,222
50.865966666666665,-0.08755,223
50.865966666666665,-0.08755,224
50.865966666666665,-0.08755,225
50.865966666666665,-0.08755,226
50.865966666666665,-0.08755,227
50.865966666666665,-0.08755,228
50.865966666666665,-0.08755,229
50.865966666666665,-0.08755,230
50.865966666666665,-0.08755,231
50.865966666666665,-0.08755,232
50.865966666666665,-0.08755,233
50.865966666666665,-0.08755,234
50.865966666666665,-0.08755,235
50.865966666666665,-0.08755,236
50.865966666666665,-0.08755,237
50.865966666666665,-0.08755,238
50.865966666666665,-0.08755,239
50.865966666666665,-0.08755,240
50.865966666666665,-0.08755,241
50.865966666666665,-0.08755,242
50.865966666666665,-0.08755,243
50.865966666666665,-0.08755,244
50.865966666666665,-0.08755,245
50.865966666666665,-0.08755,246
50.865966666666665,-0.08755,247
50.865966666666665,-0.08755,248
50.865966666666665,-0.08755,249
50.865966666666665,-0.08755,250
50.865966666666665,-0.08755,251
50.865966666666665,-0.08755,252
50.865966666666665,-0.08755,253
50.865966666666665,-0.08755,254
50.865966666666665,-0.08755,255
50.865966666666665,-0.08755,256
50.865966666666665,-0.08755,257
50.865966666666665,-0.08755,258
50.865966666666665,-0.08755,259
50.865966666666665,-0.08755,260
50.865966666666665,-0.08755,261
50.865966666666665,-0.08755,262
50.865966666666665,-0.08755,263
50.865966666666665,-0.08755,264
50.865966666666665,-0.08755,265
50.865966666666665,-0.08755,266
50.865966666666665,-0.08755,267
50.865966666666665,-0.08755,268
50.865966666666665,-0.08755,269
50.865966666666665,-0.08755,270
50.865966666666665,-0.08755,271
50.865966666666665,-0.08755,272
50.865966666666665,-0.08755,273
50.865966666666665,-0.08755,274
50.865966666666665,-0.08755,275
50.865966666666665,-0.08755,276
50.865966666666665,-0.08755,277
50.865966666666665,-0.08755,278
50.865966666666665,-0.08755,279
50.865966666666665,-0.08755,280
50.865966666666665,-0.08755,281
50.865966666666665,-0.08755,282
50.865966666666665,-0.08755,283
50.865966666666665,-0.08755,284
50.865966666666665,-0.08755,285
50.865966666666665,-0.08755,286
50.865966666666665,-0.08755,287
50.865966666666665,-0.08755,288
50.865966666666665,-0.08755,289
50.865966666666665,-0.08755,290
50.865966666666665,-0.08755,291
50.865966666666665,-0.08755,292
50.865966666666665,-0.08755,293
50.865966666666665,-0.08755,294
50.865966666666665,-0.08755,295
50.865966666666665,-0.08755,296
50.865966666666665,-0.08755,297
50.865966666666665,-0.08755,298
50.865966666666665,-0.08755,299
50.865966666666665,-0.08755,300
50.865966666666665,-0.08755,301
50.865966666666665,-0.08755,302
50.865966666666665,-0.08755,303
50.865966666666665,-0.08755,304
50.865966666666665,-0.08755,305
50.865966666666665,-0.08755,306
50.865966666666665,-0.08755,307
50.865966666666665,-0.08755,308
50.865966666666665,-0.08755,309
50.865966666666665,-0.08755,310
50.865966666666665,-0.08755,311
50.865966666666665,-0.08755,312
50.865966666666665,-0.08755,313
50.865966666666665,-0.08755,314
50.865966666666665,-0.08755,315
50.865966666666665,-0.08755,316
50.865966666666665,-0.08755,317
50.865966666666665,-0.08755,318
50.865966666666665,-0.08755,319
50.865966666666665,-0.08755,320
50.865966666666665,-0.08755,321
50.865966666666665,-0.08755,322
50.865966666666665,-0.08755,323
50.865966666666665,-0.08755,324
50.865966666666665,-0.08755,325
50.865966666666665,-0.08755,326
50.865966666666665,-0.08755,327
50.865966666666665,-0.08755,328
50.865966666666665,-0.08755,329
50.865966666666665,-0.08755,330
50.865966666666665,-0.08755,331
50.865966666666665,-0.08755,332
50.865966666666665,-0.08755,333
50.865966666666665,-0.08755,334
50.865966666666665,-0.08755,335
50.865966666666665,-0.08755,336
50.865966666666665,-0.08755,337
50.865966666666665,-0.08755,338
50.865966666666665,-0.08755,339
50.865966666666665,-0.08755,340
50.865966666666665,-0.08755,341
50.865966666666665,-0.08755,342
50.865966666666665,-0.08755,343
50.865966666666665,-0.08755,344
50.865966666666665,-0.08755,345
50.865966666666665,-0.08755,346
50.865966666666665,-0.08755,347
50.865966666666665,-0.08755,348
50.865966666666665,-0.08755,349
50.865966666666665,-0.08755,350
50.865966666666665,-0.08755,351
50.865966666666665,-0.08755,352
50.865966666666665,-0.08755,353
50.865966666666665,-0.08755,354
50.865966666666665,-0.08755,355
50.865966666666665,-0.08755,356
50.865966666666665,-0.08755,357
50.865966666666665,-0.08755,358
50.865966666666665,-0.08755,359
50.865966666666665,-0.08755,360
50.865966666666665,-0.08755,361
50.865966666666665,-0.08755,362
50.865966666666665,-0.08755,363
50.865966666666665,-0.08755,364
50.865966666666665,-0.08755,365
50.865966666666665,-0.08755,366
50.865966666666665,-0.08755,367
50.865966666666665,-0.08755,368
50.865966666666665,-0.08755,369
50.865966666666665,-0.08755,370
50.865966666666665,-0.08755,371
50.865966666666665,-0.08755,372
50.865966666666665,-0.08755,373
50.865966666666665,-0.08755,374
50.865966666666665,-0.08755,375
50.865966666666665,-0.08755,376
50.865966666666665,-0.08755,377
50.865966666666665,-0.08755,378
50.865966666666665,-0.08755,379
50.865966666666665,-0.08755,380
50.865966666666665,-0.08755,381
50.865966666666665,-0.08755,382
50.865966666666665,-0.08755,383
50.865966666666665,-0.08755,384
50.865966666666665,-0.08755,385
50.865966666666665,-0.08755,386
50.865966666666665,-0.08755,387
50.865966666666665,-0.08755,388
50.865966666666665,-0.08755,389
50.865966666666665,-0.08755,390
50.865966666666665,-0.08755,391
50.865966666666665,-0.08755,392
50.865966666666665,-0.08755,393
50.865966666666665,-0.08755,394
50.865966666666665,-0.08755,395
50.865966666666665,-0.08755,396
50.865966666666665,-0.08755,397
50.865966666666665,-0.08755,398
50.865966666666665,-0.08755,399
50.865966666666665,-0.08755,400
50.865966666666665,-0.08755,401
50.865966666666665,-0.08755,402
50.865966666666665,-0.08755,403
50.865966666666665,-0.08755,404
50.865966666666665,-0.08755,405
50.865966666666665,-0.08755,406
50.865966666666665,-0.08755,407
50.865966666666665,-0.08755,408
50.865966666666665,-0.08755,409
50.865966666666665,-0.08755,410
50.865966666666665,-0.08755,411
50.865966666666665,-0.08755,412
50.865966666666665,-0.08755,413
50.865966666666665,-0.08755,414
50.865966666666665,-0.08755,415
50.865966666666665,-0.08755,416
50.865966666666665,-0.08755,417
50.865966666666665,-0.08755,418
50.865966666666665,-0.08755,419
50.865966666666665,-0.08755,420
50.865966666666665,-0.08755,421
50.865966666666665,-0.08755,422
50.865966666666665,-0.08755,423
50.865966666666665,-0.08755,424
50.865966666666665,-0.08755,425
50.865966666666665,-0.08755,426
50.865966666666665,-0.08755,427
50.865966666666665,-0.08755,428
50.865966666666665,-0.08755,429
50.865966666666665,-0.08755,430
50.865966666666665,-0.08755,431
50.865966666666665,-0.08755,432
50.865966666666665,-0.08755,433
50.865966666666665,-0.08755,434
50.865966666666665,-0.08755,435
50.865966666666665,-0.08755,436
50.865966666666665,-0.08755,437
50.865966666666665,-0.08756666666666665,438
50.865966666666665,-0.08756666666666665,439
50.865966666666665,-0.08756666666666665,440
50.865966666666665,-0.08756666666666665,441
50.865966666666665,-0.08756666666666665,442
50.865966666666665,-0.08756666666666665,443
50.865966666666665,-0.08756666666666665,444
50.865966666666665,-0.08756666666666665,445
50.865966666666665,-0.08756666666666665,446
50.865966666666665,-0.08756666666666665,447
50.865966666666665,-0.08756666666666665,448
50.865966666666665,-0.08756666666666665,449
50.865966666666665,-0.08756666666666665,450
50.865966666666665,-0.08756666666666665,451
50.865966666666665,-0.08756666666666665,452
50.865966666666665,-0.08756666666666665,453
50.865966666666665,-0.08756666666666665,454
50.865966666666665,-0.08756666666666665,455
50.865966666666665,-0.08756666666666665,456
50.865966666666665,-0.08756666666666665,457
50.865966666666665,-0.08756666666666665,458
50.865966666666665,-0.08756666666666665,459
50.865966666666665,-0.08756666666666665,460
50.865966666666665,-0.08756666666666665,461
50.865966666666665,-0.08756666666666665,462
50.865966666666665,-0.08756666666666665,463
50.865966666666665,-0.08756666666666665,464
50.865966666666665,-0.08756666666666665,465
50.865966666666665,-0.08756666666666665,466
50.865966666666665,-0.08756666666666665,467
50.865966666666665,-0.08756666666666665,468
50.865966666666665,-0.08756666666666665,469
50.865966666666665,-0.08756666666666665,470
50.865966666666665,-0.08756666666666665,471
50.865966666666665,-0.08756666666666665,472
50.865966666666665,-0.08756666666666665,473
50.865966666666665,-0.08756666666666665,474
50.865966666666665,-0.08756666666666665,475
50.865966666666665,-0.08756666666666665,476
50.865966666666665,-0.08756666666666665,477
50.865966666666665,-0.08756666666666665,478
50.865966666666665,-0.08756666666666665,479
50.865966666666665,-0.08756666666666665,480
50.865966666666665,-0.08756666666666665,481
50.865966666666665,-0.08756666666666665,482
50.865966666666665,-0.08756666666666665,483
50.865966666666665,-0.08756666666666665,484
50.865966666666665,-0.08756666666666665,485
50.865966666666665,-0.08756666666666665,486
50.865966666666665,-0.08756666666666665,487
50.865966666666665,-0.08756666666666665,488
50.865966666666665,-0.08756666666666665,489
50.865966666666665,-0.08756666666666665,490
50.865966666666665,-0.08756666666666665,491
50.865966666666665,-0.08756666666666665,492
50.865966666666665,-0.08756666666666665,493
50.865966666666665,-0.08756666666666665,494
50.865966666666665,-0.08756666666666665,495
50.865966666666665,-0.08756666666666665,496
50.865966666666665,-0.08756666666666665,497
50.865966666666665,-0.08756666666666665,498
50.865966666666665,-0.08756666666666665,499
50.865966666666665,-0.08756666666666665,500
50.865966666666665,-0.08756666666666665,501
50.865966666666665,-0.08756666666666665,502
50.865966666666665,-0.08756666666666665,503
50.865966666666665,-0.08756666666666665,504
50.865966666666665,-0.08756666666666665,505
50.865966666666665,-0.08756666666666665,506
50.865966666666665,-0.08756666666666665,507
50.865966666666665,-0.08756666666666665,508
50.865966666666665,-0.08756666666666665,509
50.865966666666665,-0.08756666666666665,510
50.865966666666665,-0.08756666666666665,511
50.865966666666665,-0.08756666666666665,512
50.865966666666665,-0.08756666666666665,513
50.865966666666665,-0.08756666666666665,514
50.865966666666665,-0.08756666666666665,515
50.865966666666665,-0.08756666666666665,516
50.865966666666665,-0.08756666666666665,517
50.865966666666665,-0.08756666666666665,518
50.865966666666665,-0.08756666666666665,519
50.865966666666665,-0.08756666666666665,520
50.865966666666665,-0.08756666666666665,521
50.865966666666665,-0.08756666666666665,522
50.865966666666665,-0.08756666666666665,523
50.865966666666665,-0.08756666666666665,524
50.865966666666665,-0.08756666666666665,525
50.865966666666665,-0.08756666666666665,526
50.865966666666665,-0.08756666666666665,527
50.865966666666665,-0.08756666666666665,528
50.865966666666665,-0.08756666666666665,529
50.865966666666665,-0.08756666666666665,530
50.865966666666665,-0.08756666666666665,531
50.865966666666665,-0.08756666666666665,532
50.865966666666665,-0.08756666666666665,533
50.865966666666665,-0.08756666666666665,534
50.865966666666665,-0.08756666666666665,535
50.865966666666665,-0.08756666666666665,536
50.865966666666665,-0.08756666666666665,537
50.865966666666665,-0.08756666666666665,538
50.865966666666665,-0.08756666666666665,539
50.865966666666665,-0.08756666666666665,540
50.865966666666665,-0.08756666666666665,541
50.865966666666665,-0.08756666666666665,542
50.865966666666665,-0.08756666666666665,543
50.865966666666665,-0.08756666666666665,544
50.865966666666665,-0.08756666666666665,545
50.865966666666665,-0.08756666666666665,546
50.865966666666665,-0.08756666666666665,547
50.865966666666665,-0.08756666666666665,548
50.865966666666665,-0.08756666666666665,549
50.865966666666665,-0.08756666666666665,550
50.865966666666665,-0.08756666666666665,551
50.865966666666665,-0.08756666666666665,552
50.865966666666665,-0.08756666666666665,553
50.865966666666665,-0.08756666666666665,554
50.865966666666665,-0.08756666666666665,555
50.865966666666665,-0.08756666666666665,556
50.865966666666665,-0.08756666666666665,557
50.865966666666665,-0.08756666666666665,558
50.865966666666665,-0.08756666666666665,559
50.865966666666665,-0.08756666666666665,560
50.865966666666665,-0.08756666666666665,561
50.865966666666665,-0.08756666666666665,562
50.865966666666665,-0.08756666666666665,563
50.865966666666665,-0.08756666666666665,564
50.865966666666665,-0.08756666666666665,565
50.865966666666665,-0.08756666666666665,566
50.865966666666665,-0.08756666666666665,567
50.865966666666665,-0.08756666666666665,568
50.865966666666665,-0.08756666666666665,569
50.865966666666665,-0.08756666666666665,570
50.865966666666665,-0.08756666666666665,571
50.865966666666665,-0.08756666666666665,572
50.865966666666665,-0.08756666666666665,573
50.865966666666665,-0.08756666666666665,574
50.865966666666665,-0.08756666666666665,575
50.865966666666665,-0.08756666666666665,576
50.865966666666665,-0.08756666666666665,577
50.865966666666665,-0.08756666666666665,578
50.865966666666665,-0.08756666666666665,579
50.865966666666665,-0.08756666666666665,580
50.865966666666665,-0.08756666666666665,581
50.865966666666665,-0.08756666666666665,582
50.865966666666665,-0.08756666666666665,583
50.865966666666665,-0.08756666666666665,584
50.865966666666665,-0.08756666666666665,585
50.865966666666665,-0.08756666666666665,586
50.865966666666665,-0.08756666666666665,587
50.865966666666665,-0.08756666666666665,588
50.865966666666665,-0.08756666666666665,589
50.865966666666665,-0.08756666666666665,590
50.865966666666665,-0.08756666666666665,591
50.865966666666665,-0.08756666666666665,592
50.865966666666665,-0.08756666666666665,593
50.865966666666665,-0.08756666666666665,594
50.865966666666665,-0.08756666666666665,595
50.865966666666665,-0.08756666666666665,596
50.865966666666665,-0.08756666666666665,597
50.865966666666665,-0.08756666666666665,598
50.865966666666665,-0.08756666666666665,599
50.865966666666665,-0.08756666666666665,600
50.865966666666665,-0.08756666666666665,601
50.865966666666665,-0.08756666666666665,602
50.865966666666665,-0.08756666666666665,603
50.865966666666665,-0.08756666666666665,604
50.865966666666665,-0.08756666666666665,605
50.865966666666665,-0.08756666666666665,606
50.865966666666665,-0.08756666666666665,607
50.865966666666665,-0.08756666666666665,608
50.865966666666665,-0.08756666666666665,609
50.865966666666665,-0.08756666666666665,610
50.865966666666665,-0.08756666666666665,611
50.86598333333333,-0.08758333333333333,612
50.86598333333333,-0.08758333333333333,613
50.86598333333333,-0.08758333333333333,614
50.86598333333333,-0.08758333333333333,615
50.86598333333333,-0.08758333333333333,616
50.86598333333333,-0.08758333333333333,617
50.86598333333333,-0.08758333333333333,618
50.86598333333333,-0.08758333333333333,619
50.86598333333333,-0.08758333333333333,620
50.86598333333333,-0.08758333333333333,621
50.86598333333333,-0.08758333333333333,622
50.86598333333333,-0.08758333333333333,623
50.86598333333333,-0.08758333333333333,624
50.86598333333333,-0.08758333333333333,625
50.86598333333333,-0.08758333333333333,626
50.86598333333333,-0.08758333333333333,627
50.86598333333333,-0.08758333333333333,628
50.86598333333333,-0.08758333333333333,629
50.86598333333333,-0.08758333333333333,630
50.86598333333333,-0.08758333333333333,631
50.86598333333333,-0.08758333333333333,632
50.86598333333333,-0.08758333333333333,633
50.86598333333333,-0.08758333333333333,634
50.86598333333333,-0.08758333333333333,635
50.86598333333333,-0.08758333333333333,636
50.86598333333333,-0.08758333333333333,637
50.86598333333333,-0.08758333333333333,638
50.86598333333333,-0.08758333333333333,639
50.86598333333333,-0.08758333333333333,640
50.86598333333333,-0.08758333333333333,641
50.86598333333333,-0.08758333333333333,642
50.86598333333333,-0.08758333333333333,643
50.86598333333333,-0.08758333333333333,644
50.86598333333333,-0.08758333333333333,645
50.86598333333333,-0.08758333333333333,646
50.86598333333333,-0.08758333333333333,647
50.86598333333333,-0.08758333333333333,648
50.86598333333333,-0.08758333333333333,649
50.86598333333333,-0.08758333333333333,650
50.86598333333333,-0.08758333333333333,651
50.86598333333333,-0.08758333333333333,652
50.86598333333333,-0.08758333333333333,653
50.86598333333333,-0.08758333333333333,654
50.86598333333333,-0.08758333333333333,655
50.86598333333333,-0.08758333333333333,656
50.86598333333333,-0.08758333333333333,657
50.86598333333333,-0.08758333333333333,658
50.86598333333333,-0.08758333333333333,659
50.86598333333333,-0.08758333333333333,660
50.86598333333333,-0.08758333333333333,661
50.86598333333333,-0.08758333333333333,662
50.86598333333333,-0.08758333333333333,663
50.86598333333333,-0.08758333333333333,664
50.86598333333333,-0.08758333333333333,665
50.86598333333333,-0.08758333333333333,666
50.86598333333333,-0.08758333333333333,667
50.86598333333333,-0.08758333333333333,668
50.86598333333333,-0.08758333333333333,669
50.86598333333333,-0.08758333333333333,670
50.86598333333333,-0.08758333333333333,671
50.86598333333333,-0.08758333333333333,672
50.86598333333333,-0.08758333333333333,673
50.86598333333333,-0.08758333333333333,674
50.86598333333333,-0.08758333333333333,675
50.86598333333333,-0.08758333333333333,676
50.86598333333333,-0.08758333333333333,677
50.86598333333333,-0.08758333333333333,678
50.86598333333333,-0.08758333333333333,679
50.86598333333333,-0.08758333333333333,680
50.86598333333333,-0.08758333333333333,681
50.86598333333333,-0.08758333333333333,682
50.86598333333333,-0.08758333333333333,683
50.86598333333333,-0.08758333333333333,684
50.86598333333333,-0.08758333333333333,685
50.86598333333333,-0.08758333333333333,686
50.86598333333333,-0.08758333333333333,687
50.86598333333333,-0.08758333333333333,688
50.86598333333333,-0.08758333333333333,689
50.86598333333333,-0.08758333333333333,690
50.86598333333333,-0.08758333333333333,691
50.86598333333333,-0.08758333333333333,692
50.86598333333333,-0.08758333333333333,693
50.86598333333333,-0.08758333333333333,694
50.86598333333333,-0.08758333333333333,695
50.86598333333333,-0.08758333333333333,696
50.86598333333333,-0.08758333333333333,697
50.86598333333333,-0.08758333333333333,698
50.86598333333333,-0.08758333333333333,699
50.86598333333333,-0.08758333333333333,700
50.86598333333333,-0.08758333333333333,701
50.86598333333333,-0.08758333333333333,702
50.86598333333333,-0.08758333333333333,703
50.86598333333333,-0.08758333333333333,704
50.86598333333333,-0.08758333333333333,705
50.86598333333333,-0.08758333333333333,706
50.86598333333333,-0.08758333333333333,707
50.86598333333333,-0.08758333333333333,708
50.86598333333333,-0.08758333333333333,709
50.86598333333333,-0.08758333333333333,710
50.86598333333333,-0.08758333333333333,711
50.86598333333333,-0.08758333333333333,712
50.86598333333333,-0.08758333333333333,713
50.86598333333333,-0.08758333333333333,714
50.86598333333333,-0.08758333333333333,715
50.86598333333333,-0.08758333333333333,716
50.86598333333333,-0.08758333333333333,717
50.86598333333333,-0.08758333333333333,718
50.86598333333333,-0.08758333333333333,719
50.86598333333333,-0.08758333333333333,720
50.86598333333333,-0.08758333333333333,721
50.86598333333333,-0.08758333333333333,722
50.86598333333333,-0.08758333333333333,723
50.86598333333333,-0.08758333333333333,724
50.86598333333333,-0.08758333333333333,725
50.86598333333333,-0.08758333333333333,726
50.86598333333333,-0.08758333333333333,727
50.86598333333333,-0.08758333333333333,728
50.86598333333333,-0.08758333333333333,729
50.86598333333333,-0.08758333333333333,730
50.86598333333333,-0.08758333333333333,731
50.86598333333333,-0.08758333333333333,732
50.86598333333333,-0.08758333333333333,733
50.86598333333333,-0.08758333333333333,734
50.86598333333333,-0.08758333333333333,735
50.86598333333333,-0.08758333333333333,736
50.86598333333333,-0.08758333333333333,737
50.86598333333333,-0.08758333333333333,738
50.86598333333333,-0.08758333333333333,739
50.86598333333333,-0.08758333333333333,740
50.86598333333333,-0.08758333333333333,741
50.86598333333333,-0.08758333333333333,742
50.86598333333333,-0.08758333333333333,743
50.86598333333333,-0.08758333333333333,744
50.86598333333333,-0.08758333333333333,745
50.86598333333333,-0.08758333333333333,746
50.86598333333333,-0.08758333333333333,747
50.86598333333333,-0.08758333333333333,748
50.86598333333333,-0.08758333333333333,749
50.86598333333333,-0.08758333333333333,750
50.86598333333333,-0.08758333333333333,751
50.86598333333333,-0.08758333333333333,752
50.86598333333333,-0.08758333333333333,753
50.86598333333333,-0.08758333333333333,754
50.86598333333333,-0.08758333333333333,755
50.86598333333333,-0.08758333333333333,756
50.86598333333333,-0.08758333333333333,757
50.86598333333333,-0.08758333333333333,758
50.86598333333333,-0.08758333333333333,759
50.86598333333333,-0.08758333333333333,760
50.86598333333333,-0.08758333333333333,761
50.86598333333333,-0.08758333333333333,762
50.86598333333333,-0.08758333333333333,763
50.86598333333333,-0.08758333333333333,764
50.86598333333333,-0.08758333333333333,765
50.86598333333333,-0.08758333333333333,766
50.86598333333333,-0.08758333333333333,767
50.86598333333333,-0.08758333333333333,768
50.86598333333333,-0.08758333333333333,769
50.86598333333333,-0.08758333333333333,770
50.86598333333333,-0.08758333333333333,771
50.86598333333333,-0.08758333333333333,772
50.86598333333333,-0.08758333333333333,773
50.86598333333333,-0.08758333333333333,774
50.86598333333333,-0.08758333333333333,775
50.86598333333333,-0.08758333333333333,776
50.86598333333333,-0.08758333333333333,777
50.86598333333333,-0.08758333333333333,778
50.86598333333333,-0.08758333333333333,779
50.86598333333333,-0.08758333333333333,780
50.86598333333333,-0.08758333333333333,781
50.86598333333333,-0.08758333333333333,782
50.86598333333333,-0.08758333333333333,783
50.86598333333333,-0.08758333333333333,784
50.86598333333333,-0.08758333333333333,785
50.86598333333333,-0.08758333333333333,786
